5.30162	0.004	5.29762	1.1125	0.00810185	1.00125	
5.30162	0.00412311	5.2975	1.11247	0.00810185	-2.32515e-05	
5.30162	0.0114018	5.29022	1.11095	0.00810185	-0.00137563	
5.30162	0.0230217	5.2786	1.10851	0.00810185	-0.00219619	
5.30162	0.039	5.26262	1.10515	0.00810185	-0.00301991	
5.30162	0.065192	5.23643	1.09965	0.00810185	-0.00495032	
5.30162	0.0822192	5.2194	1.09607	0.00810185	-0.00321808	
5.30162	0.108374	5.19325	1.09058	0.00810185	-0.00494329	
5.30162	0.121499	5.18012	1.08783	0.00810185	-0.00248061	
5.30162	0.150748	5.15087	1.08168	0.00810185	-0.0055281	
5.30162	0.179011	5.12261	1.07575	0.00810185	-0.00534172	
5.30162	0.194139	5.10748	1.07257	0.00810185	-0.00285913	
5.30162	0.222092	5.07953	1.0667	0.00810185	-0.00528314	
5.30947	0.246272	5.0632	1.06327	0.00810185	-0.00308633	
5.30947	0.27553	5.03394	1.05713	0.00810185	-0.00552981	
5.30947	0.294742	5.01473	1.05309	0.00810185	-0.00363102	
5.30947	0.313847	4.99562	1.04908	0.00810185	-0.00361084	
5.30947	0.346092	4.96338	1.04231	0.00810185	-0.00609434	
5.31124	0.365308	4.94593	1.03865	0.00810185	-0.0032973	
5.31124	0.383419	4.92782	1.03484	0.00810185	-0.00342293	
5.31124	0.41689	4.89435	1.02781	0.00810185	-0.00632595	
5.31124	0.435877	4.87536	1.02383	0.00810185	-0.00358867	
5.31439	0.456968	4.85742	1.02006	0.00810185	-0.00339085	
5.31439	0.481041	4.83335	1.015	0.00810185	-0.00454964	
5.31439	0.509974	4.80442	1.00893	0.00810185	-0.00546853	
5.31439	0.528305	4.78609	1.00508	0.00810185	-0.00346448	
5.31439	0.561545	4.75284	0.998097	0.00810185	-0.00628242	
5.31911	0.579656	4.73945	0.995285	0.00810185	-0.0025309	
5.31911	0.601854	4.71726	0.990624	0.00810185	-0.00419537	
5.31911	0.627033	4.69208	0.985336	0.00810185	-0.00475881	
5.31891	0.643156	4.67575	0.981908	0.00810185	-0.00308515	
5.31891	0.662374	4.65654	0.977872	0.00810185	-0.0036322	
5.31755	0.682941	4.63461	0.973268	0.00810185	-0.00414409	
5.31755	0.697834	4.61972	0.97014	0.00810185	-0.00281488	
5.32873	0.710746	4.61798	0.969777	0.00810185	-0.000327324	
5.32873	0.731952	4.59678	0.965323	0.00810185	-0.00400792	
5.3254	0.748076	4.57732	0.961238	0.00810185	-0.00367681	
5.3254	0.795812	4.52959	0.951213	0.00810185	-0.00902204	
5.32246	0.904545	4.41792	0.927762	0.00810185	-0.0211062	
5.32914	1.00217	4.32697	0.908664	0.00810185	-0.0171879	
5.33423	1.14211	4.19212	0.880344	0.00810185	-0.0254882	
5.33423	1.37294	3.96129	0.83187	0.00810185	-0.0436267	
5.3317	1.53773	3.79397	0.796735	0.00810185	-0.0316221	
5.3317	1.73157	3.60013	0.756027	0.00810185	-0.0366371	
5.33898	2.0977	3.24128	0.680668	0.00810185	-0.0678229	
5.34291	2.32526	3.01765	0.633707	0.00810185	-0.0422649	
5.34786	2.55937	2.78849	0.585583	0.00810185	-0.0433111	
5.34963	2.79717	2.55246	0.536017	0.00810185	-0.04461	
5.35239	3.20661	2.14578	0.450614	0.00810185	-0.0768624	
5.36259	3.38533	1.97726	0.415224	0.00810185	-0.0318509	
5.3624	3.6784	1.684	0.35364	0.00810185	-0.0554258	
5.36882	4.07825	1.29057	0.271019	0.00810185	-0.0743589	
5.37902	4.29614	1.08288	0.227404	0.00810185	-0.0392533	
5.3842	4.51445	0.86975	0.182648	0.00810185	-0.040281	
5.38258	4.86825	0.514331	0.10801	0.00810185	-0.0671742	
