4.9607	0.346554	4.61415	0.968971	0.00810185	0.872074	
4.9607	0.371981	4.58872	0.963631	0.00810185	-0.00480568	
4.9607	0.408006	4.55269	0.956066	0.00810185	-0.00680873	
4.9607	0.441947	4.51875	0.948938	0.00810185	-0.00641481	
4.96811	0.488636	4.47947	0.94069	0.00810185	-0.00742373	
4.96811	0.583552	4.38456	0.920757	0.00810185	-0.0179391	
4.96811	0.734636	4.23347	0.88903	0.00810185	-0.0285549	
4.96811	0.862597	4.10551	0.862158	0.00810185	-0.0241847	
4.9818	1.00211	3.97969	0.835734	0.00810185	-0.0237813	
4.9818	1.29961	3.68219	0.773261	0.00810185	-0.0562259	
4.9882	1.46044	3.52776	0.74083	0.00810185	-0.029188	
5.00244	1.59431	3.40813	0.715708	0.00810185	-0.0226099	
5.00244	1.72869	3.27375	0.687488	0.00810185	-0.0253972	
5.00888	1.77566	3.23322	0.678976	0.00810185	-0.00766111	
5.02302	1.81723	3.20579	0.673217	0.00810185	-0.00518338	
5.02302	1.87151	3.1515	0.661816	0.00810185	-0.0102607	
5.02796	1.89775	3.13021	0.657345	0.00810185	-0.00402432	
5.04496	1.91894	3.12602	0.656464	0.00810185	-0.000792084	
5.04907	1.94498	3.10409	0.651859	0.00810185	-0.00414526	
5.07002	1.95549	3.11453	0.654052	0.00810185	0.00197404	
5.07654	1.95452	3.12202	0.655624	0.00810185	0.00141469	
5.07654	1.96337	3.11317	0.653765	0.00810185	-0.00167253	
5.09637	1.9661	3.13027	0.657356	0.00810185	0.00323151	
5.09637	1.96674	3.12963	0.657222	0.00810185	-0.000120674	
5.10124	1.97107	3.13017	0.657335	0.00810185	0.000101748	
5.11482	1.97437	3.14045	0.659495	0.00810185	0.00194425	
5.1316	1.97635	3.15525	0.662603	0.00810185	0.00279658	
5.1316	1.97066	3.16094	0.663798	0.00810185	0.00107574	
5.14007	1.96435	3.17572	0.666901	0.00810185	0.00279262	
5.1528	1.96141	3.19139	0.670191	0.00810185	0.00296124	
5.1528	1.94873	3.20407	0.672856	0.00810185	0.00239802	
5.17123	1.94004	3.23119	0.678549	0.00810185	0.00512439	
5.17123	1.93433	3.2369	0.679749	0.00810185	0.00108002	
5.18544	1.92088	3.26456	0.685557	0.00810185	0.00522713	
5.19845	1.91237	3.28608	0.690077	0.00810185	0.00406753	
5.20247	1.89887	3.3036	0.693755	0.00810185	0.00331077	
5.21018	1.89243	3.31775	0.696728	0.00810185	0.00267501	
5.22257	1.88536	3.33721	0.700814	0.00810185	0.00367802	
5.22912	1.87333	3.35579	0.704716	0.00810185	0.00351161	
5.23513	1.86198	3.37315	0.708362	0.00810185	0.00328144	
5.24547	1.84938	3.39609	0.713178	0.00810185	0.00433452	
5.25129	1.83726	3.41403	0.716946	0.00810185	0.00339121	
5.26597	1.82802	3.43795	0.721969	0.00810185	0.00452089	
5.26597	1.81814	3.44783	0.724044	0.00810185	0.00186733	
5.28168	1.80747	3.47421	0.729583	0.00810185	0.00498516	
5.286	1.79966	3.48634	0.732131	0.00810185	0.00229311	
5.29174	1.79044	3.5013	0.735273	0.00810185	0.00282758	
5.29795	1.78621	3.51174	0.737466	0.00810185	0.0019735	
5.31404	1.77915	3.53489	0.742327	0.00810185	0.00437525	
5.31404	1.77415	3.53989	0.743377	0.00810185	0.000945112	
5.32959	1.76359	3.566	0.748859	0.00810185	0.00493379	
5.33629	1.75514	3.58115	0.752042	0.00810185	0.00286481	
5.33629	1.74949	3.5868	0.753227	0.00810185	0.00106619	
5.35959	1.76501	3.59458	0.754862	0.00810185	0.00147179	
5.36873	1.82508	3.54365	0.744166	0.00810185	-0.00962677	
5.37919	1.87952	3.49967	0.73493	0.00810185	-0.00831251	
5.38699	2.05353	3.33346	0.700026	0.00810185	-0.0314136	
5.40684	2.2084	3.19844	0.671672	0.00810185	-0.0255188	
5.41706	2.39506	3.022	0.63462	0.00810185	-0.0333462	
5.43467	2.52167	2.913	0.61173	0.00810185	-0.0206015	
5.457	2.91203	2.54497	0.534443	0.00810185	-0.0695578	
5.457	3.02087	2.43613	0.511588	0.00810185	-0.0205699	
5.48941	3.39928	2.09013	0.438926	0.00810185	-0.0653954	
5.52648	3.66934	1.85714	0.389999	0.00810185	-0.0440343	
5.52648	3.83188	1.6946	0.355865	0.00810185	-0.0307205	
5.55644	4.31194	1.2445	0.261345	0.00810185	-0.0850686	
5.57837	4.52053	1.05784	0.222146	0.00810185	-0.0352793	
5.59418	4.62094	0.973237	0.20438	0.00810185	-0.0159892	
5.60867	4.96463	0.644042	0.135249	0.00810185	-0.0622179	
5.64748	5.24321	0.404266	0.0848958	0.00810185	-0.0453177	
5.66673	5.37472	0.292007	0.0613216	0.00810185	-0.0212168	
5.67877	5.61303	0.065742	0.0138058	0.00810185	-0.0427642	
5.70718	5.77638	-0.0692024	-0.0145325	0.00769817	-0.0255045	
5.72805	5.83862	-0.110567	-0.023219	0.0070532	-0.00781783	
5.736	5.92205	-0.18605	-0.0390705	0.00596791	-0.0142663	
5.77086	5.95738	-0.18652	-0.0391691	0.00487988	-8.87704e-05	
5.78388	5.96728	-0.183399	-0.0385137	0.00381005	0.00058985	
5.79288	5.98142	-0.188537	-0.0395928	0.00271025	-0.000971157	
5.81435	5.98425	-0.169899	-0.0356789	0.00171917	0.00352252	
5.8356	5.98145	-0.145852	-0.0306288	0.000868369	0.00454504	
5.84148	5.96174	-0.120255	-0.0252536	0.000166879	0.00483767	
5.86526	5.94135	-0.0760942	-0.0159798	-0.000277003	0.00834649	
5.87411	5.93024	-0.0561256	-0.0117864	-0.000604403	0.00377405	
5.87745	5.90239	-0.0249414	-0.0052377	-0.000749895	0.00589381	
5.89254	5.88574	0.00679827	0.00142764	-0.000710238	0.00599881	
5.90198	5.87398	0.0280013	0.00588027	-0.000546897	0.00400737	
5.90659	5.8487	0.0578899	0.0121569	-0.000209206	0.00564895	
5.91001	5.81031	0.0996995	0.0209369	0.000372374	0.00790201	
5.91737	5.78976	0.127607	0.0267974	0.00111675	0.00527449	
5.92205	5.75963	0.162416	0.0341075	0.00206418	0.00657901	
5.92993	5.7436	0.186332	0.0391298	0.00315112	0.00452008	
5.93127	5.73341	0.197861	0.0415508	0.00430531	0.00217898	
5.941	5.72687	0.214132	0.0449678	0.00555441	0.00307524	
5.9468	5.72263	0.224168	0.0470752	0.00686206	0.00189671	
5.95781	5.72993	0.227885	0.0478558	0.00810185	0.000702503	
