5.21434	0.436973	4.77737	1.00325	0.00810185	0.902922	
5.21434	0.483662	4.73068	0.993442	0.00810185	-0.00882432	
5.21296	0.509145	4.70381	0.987801	0.00810185	-0.00507722	
5.22355	0.546795	4.67675	0.982118	0.00810185	-0.00511435	
5.22355	0.573266	4.65028	0.97656	0.00810185	-0.00500295	
5.22355	0.611734	4.61182	0.968481	0.00810185	-0.00727034	
5.22355	0.644457	4.57909	0.961609	0.00810185	-0.00618482	
5.22434	0.668959	4.55538	0.95663	0.00810185	-0.00448151	
5.22434	0.70777	4.51657	0.94848	0.00810185	-0.00733523	
5.22434	0.74195	4.48239	0.941302	0.00810185	-0.00646005	
5.23493	0.798196	4.43673	0.931714	0.00810185	-0.00862893	
5.23493	0.889261	4.34567	0.912591	0.00810185	-0.0172113	
5.23591	1.04167	4.19424	0.88079	0.00810185	-0.0286201	
5.23885	1.16124	4.07761	0.856299	0.00810185	-0.0220427	
5.23885	1.4013	3.83755	0.805885	0.00810185	-0.0453717	
5.24964	1.61604	3.6336	0.763055	0.00810185	-0.0385471	
5.24748	1.81645	3.43103	0.720516	0.00810185	-0.0382856	
5.26239	2.14512	3.11727	0.654627	0.00810185	-0.0593002	
5.26691	2.43441	2.8325	0.594824	0.00810185	-0.0538222	
5.26691	2.73274	2.53417	0.532175	0.00810185	-0.0563846	
5.28399	2.96305	2.32094	0.487397	0.00810185	-0.0402996	
5.28869	3.32925	1.95944	0.411483	0.00810185	-0.0683226	
5.29123	3.63233	1.6589	0.34837	0.00810185	-0.0568021	
5.30162	3.87156	1.43006	0.300313	0.00810185	-0.0432511	
5.31124	4.21628	1.09496	0.229941	0.00810185	-0.0633347	
5.31439	4.44078	0.873614	0.183459	0.00810185	-0.0418342	
5.32873	4.76269	0.566036	0.118868	0.00810185	-0.0581323	
5.3317	5.02291	0.308785	0.0648449	0.00810185	-0.0486203	
5.33898	5.21311	0.125872	0.026433	0.00810185	-0.0345707	
5.34786	5.40996	-0.0620956	-0.0130401	0.00773963	-0.0355258	
5.35945	5.56279	-0.203342	-0.0427019	0.00655346	-0.0266956	
5.36629	5.63271	-0.26642	-0.0559483	0.00499934	-0.0119217	
5.37237	5.672	-0.299634	-0.0629232	0.00325148	-0.00627746	
5.37947	5.71332	-0.333855	-0.0701095	0.00130399	-0.00646762	
5.38946	5.72651	-0.337048	-0.07078	-0.00066212	-0.000603458	
5.38946	5.74076	-0.351298	-0.0737725	-0.00271136	-0.0026933	
5.39511	5.75008	-0.354967	-0.074543	-0.004782	-0.0006934	
5.39886	5.7515	-0.352639	-0.0740542	-0.00683906	0.000439887	
5.4031	5.76057	-0.357469	-0.0750684	-0.00810185	-0.000912758	
5.41163	5.74834	-0.336713	-0.0707098	-0.00810185	0.00392275	
5.41508	5.7333	-0.318223	-0.0668268	-0.00810185	0.00349467	
5.41323	5.72596	-0.312725	-0.0656723	-0.00810185	0.00103911	
5.41487	5.71366	-0.298787	-0.0627452	-0.00810185	0.00263436	
5.4157	5.69304	-0.277342	-0.0582418	-0.00810185	0.00405307	
5.41022	5.68029	-0.270074	-0.0567156	-0.00810185	0.00137355	
5.40697	5.65909	-0.25212	-0.0529453	-0.00810185	0.00339328	
5.39939	5.64696	-0.24757	-0.0519896	-0.00810185	0.000860126	
5.39064	5.63386	-0.243221	-0.0510764	-0.00810185	0.000821915	
5.39064	5.59949	-0.208849	-0.0438584	-0.00810185	0.00649619	
5.36594	5.58073	-0.214786	-0.045105	-0.00810185	-0.00112193	
5.35342	5.57061	-0.217195	-0.045611	-0.00810185	-0.000455388	
5.34063	5.5372	-0.196569	-0.0412796	-0.00810185	0.00389824	
5.32856	5.50423	-0.175667	-0.03689	-0.00810185	0.0039506	
5.301	5.48487	-0.18387	-0.0386127	-0.00810185	-0.00155037	
5.28741	5.45355	-0.166144	-0.0348902	-0.00810185	0.0033502	
5.27417	5.43445	-0.160284	-0.0336595	-0.00810185	0.0011076	
5.25753	5.41248	-0.154951	-0.0325396	-0.00810185	0.00100793	
5.24779	5.39203	-0.14424	-0.0302904	-0.00810185	0.00202433	
5.22914	5.35343	-0.124293	-0.0261016	-0.00810185	0.0037699	
5.22017	5.32788	-0.107708	-0.0226188	-0.00810185	0.00313454	
5.20987	5.30168	-0.091814	-0.0192809	-0.00810185	0.00300404	
5.1944	5.2862	-0.0917988	-0.0192777	-0.00810185	2.88391e-06	
5.18361	5.24796	-0.0643535	-0.0135142	-0.00810185	0.00518716	
5.1762	5.23135	-0.0551538	-0.0115823	-0.00810185	0.00173873	
5.15756	5.208	-0.0504441	-0.0105933	-0.00810185	0.000890137	
5.14933	5.18903	-0.0396962	-0.00833621	-0.00810185	0.00203135	
5.14069	5.16019	-0.0194964	-0.00409425	-0.00810185	0.00381776	
5.12992	5.14323	-0.013308	-0.00279469	-0.00810185	0.00116961	
5.10726	5.11593	-0.00867367	-0.00182147	-0.00810185	0.000875898	
5.10072	5.10048	0.000238419	5.00679e-05	-0.00810046	0.00168438	
5.09389	5.08109	0.0127954	0.00268704	-0.00802582	0.00237328	
5.07385	5.03952	0.0343289	0.00720908	-0.00782557	0.00406983	
5.05855	5.01506	0.0434923	0.00913339	-0.00757186	0.00173188	
5.05486	5.00076	0.0541015	0.0113613	-0.00725627	0.00200513	
5.04475	4.95806	0.0866923	0.0182054	-0.00675057	0.00615967	
5.02409	4.93757	0.0865226	0.0181697	-0.00624585	-3.20835e-05	
5.02257	4.92873	0.0938396	0.0197063	-0.00569845	0.00138293	
5.01058	4.89946	0.111119	0.0233349	-0.00505026	0.00326576	
4.9906	4.88007	0.110529	0.0232112	-0.00440551	-0.000111391	
4.98802	4.86791	0.120114	0.025224	-0.00370484	0.00181155	
4.9772	4.85127	0.125932	0.0264458	-0.00297023	0.00109958	
4.95804	4.83978	0.118261	0.0248348	-0.00228038	-0.00144989	
4.9452	4.83422	0.110981	0.0233059	-0.00163299	-0.00137599	
4.93832	4.83437	0.103946	0.0218286	-0.00102664	-0.00132957	
4.90977	4.83084	0.0789309	0.0165755	-0.000566212	-0.00472781	
4.89981	4.82891	0.0708966	0.0148883	-0.000152649	-0.00151847	
4.89172	4.82938	0.0623384	0.0130911	0.000210992	-0.00161751	
4.87555	4.82835	0.0472016	0.00991234	0.000486335	-0.00286084	
4.86732	4.82626	0.0410581	0.00862219	0.00072584	-0.00116113	
4.85734	4.82096	0.036377	0.00763916	0.000938039	-0.00088473	
4.83952	4.80248	0.0370374	0.00777785	0.00115409	0.000124819	
4.82732	4.79904	0.0282774	0.00593825	0.00131904	-0.00165564	
4.81807	4.79379	0.024281	0.00509901	0.00146068	-0.000755314	
4.80021	4.78554	0.0146689	0.00308048	0.00154625	-0.00181668	
4.78415	4.77287	0.0112815	0.00236911	0.00161206	-0.000640228	
4.76809	4.76431	0.00378227	0.000794277	0.00163412	-0.00141735	
4.75571	4.75839	-0.00267601	-0.000561962	0.00161851	-0.00122062	
4.7388	4.74441	-0.00560856	-0.0011778	0.0015858	-0.000554252	
4.72312	4.73042	-0.0072999	-0.00153298	0.00154321	-0.000319664	
4.7108	4.71957	-0.0087676	-0.0018412	0.00149207	-0.000277396	
4.6972	4.68636	0.0108409	0.00227659	0.00155531	0.00370601	
4.69111	4.67814	0.0129714	0.00272399	0.00163097	0.000402666	
4.68463	4.66433	0.020299	0.00426278	0.00174938	0.00138491	
4.67325	4.63803	0.0352225	0.00739673	0.00195485	0.00282056	
4.64425	4.61308	0.0311713	0.00654598	0.00213668	-0.000765678	
4.63796	4.59303	0.0449319	0.0094357	0.00239878	0.00260075	
4.61854	4.56343	0.0551085	0.0115728	0.00272025	0.00192339	
4.61265	4.55555	0.0571036	0.0119918	0.00305335	0.000377071	
4.60598	4.55242	0.0535598	0.0112476	0.00336579	-0.000669788	
