302.515	-413.413	-0.0492672	-0.0492672	-0.0492672	-46.4636	8.2	
302.515	-413.413	-0.0492675	-0.0985348	-0.0443408	-46.4751	8.2	
302.515	-413.413	-0.0492672	-0.147802	-0.0399064	-46.4636	8.2	
302.515	-413.413	-0.0492675	-0.19707	-0.0359161	-46.4751	8.2	
302.515	-413.413	-0.0492675	-0.246337	-0.0323245	-46.4751	8.2	
302.515	-413.413	-0.0492675	-0.295605	-0.029092	-46.4751	8.2	
302.515	-413.402	-0.0480124	-0.343617	-0.0249277	-46.7172	8.2	
302.515	-413.391	-0.046757	-0.390374	-0.0211795	-46.9488	8.2	
302.515	-413.391	-0.0467577	-0.437132	-0.0190622	-46.9604	8.2	
302.524	-413.369	-0.0527476	-0.489879	-0.023146	-46.7592	8.2	
302.524	-413.347	-0.0502394	-0.540119	-0.0183231	-47.2382	8.2	
302.524	-413.336	-0.0489864	-0.589105	-0.0152378	-47.4852	8.2	
302.524	-413.314	-0.0284489	-0.617554	0.00682345	-47.0171	8.2	
302.525	-413.291	-0.0259398	-0.643494	0.00865018	-47.4924	8.2	
302.516	-413.258	-0.0136781	-0.657172	0.0200469	-48.7867	8.2	
302.517	-413.236	-0.0111708	-0.668343	0.0205495	-49.2898	8.2	
302.525	-413.203	-0.0159122	-0.684255	0.0137532	-49.344	8.1	
302.526	-413.158	-0.00522843	-0.689483	0.0230616	-48.6229	8.1	
302.526	-413.136	-0.00272337	-0.692207	0.0232605	-49.1265	8.1	
302.535	-413.103	-0.00746946	-0.699676	0.0161884	-49.1835	8.1	
302.544	-413.047	-0.00972104	-0.709397	0.0123179	-51.5129	8.1	
302.544	-413.014	-0.00597917	-0.715376	0.014828	-52.314	8.1	
302.553	-412.981	0.00827267	-0.707104	0.0275971	-50.5515	8.1	
302.554	-412.936	0.0132699	-0.693834	0.0298346	-51.1268	8.1	
302.546	-412.87	0.0292537	-0.66458	0.0428349	-53.3164	8.1	
302.555	-412.825	0.0257386	-0.638842	0.0350363	-54.1696	8.1	
302.564	-412.748	0.0464777	-0.592364	0.0522718	-53.9091	8.1	
302.564	-412.703	0.0514588	-0.540905	0.0520257	-53.7828	8.1	
302.573	-412.648	0.0491794	-0.491726	0.0445437	-55.587	8.1	
302.583	-412.57	0.0617435	-0.429982	0.0526534	-55.5652	8.1	
302.592	-412.526	0.0639782	-0.366004	0.0496228	-55.4737	8.1	
302.601	-412.46	0.0629286	-0.303075	0.043611	-56.3704	8.1	
302.61	-412.382	0.0630992	-0.239976	0.0394205	-57.6241	8.1	
302.619	-412.327	0.0801086	-0.159868	0.0524878	-56.085	8	
302.62	-412.271	0.0863029	-0.0735648	0.0534333	-57.4172	8	
302.638	-412.171	0.0862489	0.0126841	0.048036	-55.8213	8	
302.647	-412.116	0.0839278	0.0966119	0.0409113	-56.4407	7.1	
302.656	-412.038	0.0975104	0.194122	0.0504028	-57.5931	-4.1	
302.665	-411.939	0.106084	0.300207	0.0539364	-59.0405	-23.4	
302.675	-411.861	0.112051	0.412258	0.0545098	-59.2112	-32.9	
302.693	-411.75	0.107741	0.519999	0.0447489	-55.3733	-48.1	
302.711	-411.606	0.125123	0.645123	0.0576559	-48.295	-53.1	
302.729	-411.484	0.122965	0.768088	0.0497319	-45.7288	-54.5	
302.748	-411.362	0.141327	0.909414	0.0631207	-39.9566	-52.5	
