301.306	-416.577	0.486418	0.486418	0.486418	-62.7155	8	
301.323	-416.488	0.49251	0.978928	0.443868	-61.1471	8	
301.333	-416.433	0.493503	1	0.400475	-62.1911	8	
301.342	-416.366	0.496035	1	0.362959	-61.9435	8	
301.351	-416.322	0.495143	1	0.325771	-62.6369	8	
301.36	-416.244	0.499893	1	0.297944	-64.4453	8	
301.378	-416.189	0.49921	1	0.267467	-61.7947	8	
301.387	-416.134	0.500192	1	0.241702	-62.8322	8	
301.396	-416.056	0.504926	1	0.222266	-64.6602	7.9	
301.414	-415.978	0.509826	1	0.204939	-62.7336	7.1	
301.423	-415.912	0.512672	1	0.187291	-64.1368	-0.7	
301.441	-415.812	0.520653	1	0.176543	-63.7671	-13.3	
301.468	-415.668	0.517732	1	0.155968	-62.5905	-25.1	
301.486	-415.58	0.515798	1	0.138436	-55.6482	-41.9	
301.513	-415.436	0.523545	1	0.13234	-45.182	-49.3	
301.54	-415.28	0.531543	1	0.127104	-38.2224	-51.8	
301.567	-415.147	0.528062	1	0.110913	-33.0554	-51	
301.612	-414.915	0.531056	1	0.102816	-49.4229	-46.9	
301.665	-414.693	0.529051	1	0.0905289	-42.8078	-41.8	
301.719	-414.438	0.524829	1	0.0772543	-34.8906	-42.8	
301.763	-414.217	0.526099	1	0.0707988	-31.2824	-42.7	
301.844	-413.873	0.515941	1	0.0535603	-24.0438	-39.8	
301.915	-413.541	0.512316	1	0.0445798	-19.3465	-36.9	
301.986	-413.253	0.503942	1	0.0317481	-15.9419	-32.2	
302.102	-412.777	0.485739	1	0.0103702	-11.0635	-27.9	
302.182	-412.445	0.476413	1	6.74238e-06	-8.47069	-22.7	
302.324	-411.902	0.448579	1	-0.0278276	-4.54047	-17.7	
302.439	-411.426	0.436629	1	-0.036995	-2.36223	-15.3	
302.545	-411.038	0.403461	1	-0.0664638	-0.280066	-10.8	
302.687	-410.518	0.369736	1	-0.0935424	1.90327	-8.2	
302.855	-409.887	0.328555	1	-0.125369	3.94032	-4.7	
302.962	-409.466	0.303836	1	-0.137551	4.92984	-2.2	
303.077	-409.045	0.278572	1	-0.14906	5.91069	-0.6	
303.281	-408.281	0.226216	1	-0.18651	7.5022	1.7	
303.404	-407.838	0.182631	1	-0.211444	8.36241	3	
303.528	-407.395	0.143692	1	-0.229239	9.30186	5	
303.741	-406.62	0.0964691	1	-0.253538	10.5895	5.9	
303.856	-406.177	0.0768434	1	-0.24781	10.9977	7.7	
303.98	-405.735	0.0302362	1	-0.269636	11.18	8.9	
304.192	-404.96	-0.0276616	0.972338	-0.30057	12.5309	9.6	
304.316	-404.517	-0.0663463	0.905992	-0.309198	13.3927	10.1	
304.422	-404.085	-0.0796806	0.826312	-0.291612	14.4779	11.4	
304.564	-403.553	-0.121193	0.705119	-0.303963	15.6724	12.4	
